成交时间,证券代码,买卖标志,成交价格,成交数量,成交金额,成交编号,账户ID,日期
94247,601933,卖出,9.28,600,5568,1818674.00 ,680135528,20170430
94316,2217,卖出,10,400,4000,103000002680727.00 ,680135528,20170430
94327,768,卖出,16.13,200,3226,104000002747054.00 ,680135528,20170430
94331,2251,卖出,13.18,200,2636,102000002710626.00 ,680135528,20170430
94357,600804,卖出,15.95,600,9570,1912594.00 ,680135528,20170430
94358,2376,卖出,17.4,200,3480,103000002769954.00 ,680135528,20170430
94409,600748,卖出,5.56,100,556,1927961.00 ,680135528,20170430
94411,2068,卖出,8.79,800,7032,101000002746826.00 ,680135528,20170430
94427,600297,卖出,6.66,800,5328,1948914.00 ,680135528,20170430
94432,600919,卖出,7.25,200,1450,1953798.00 ,680135528,20170430
94450,2068,卖出,8.79,400,3516,101000002817495.00 ,6805457,20170430
94517,600277,卖出,5.14,200,1028,2007958.00 ,6805457,20170430
94608,2305,卖出,3.87,100,387,104000003044659.00 ,6805457,20170430
94714,603167,卖出,10.64,100,1064,2146141.00 ,6805457,20170430
94715,300232,卖出,15.27,200,3054,103000003135936.00 ,6805457,20170430
94738,151,卖出,13.67,200,2734,101000003090548.00 ,6805457,20170430
94809,300568,卖出,36,400,14400,103000002146982.00 ,6805457,20170430
94855,2583,卖出,9.87,1400,13818,103000003312075.00 ,6805457,20170430
94907,600280,卖出,9.3,200,1860,2260728.00 ,6805457,20170430
94924,300083,卖出,6.01,1200,7212,101000003250554.00 ,6805457,20170430
94930,926,卖出,7.84,200,1568,101000003259331.00 ,6805457,20170430
94930,2672,卖出,15.67,100,1567,104000003358855.00 ,6805457,20170430
94930,2488,卖出,15.05,100,1505,104000003358932.00 ,6805457,20170430
94930,300043,卖出,5.34,100,534,104000003358950.00 ,6805457,20170430
94930,731,卖出,6.89,200,1378,103000003371821.00 ,6805457,20170430
94930,2221,卖出,11.55,100,1155,102000003296386.00 ,6805457,20170430
94930,338,卖出,8.49,300,2547,102000003296412.00 ,6805457,20170430
94930,2583,卖出,9.85,100,985,103000003371919.00 ,6805457,20170430
94930,2583,卖出,9.85,600,5910,103000003371921.00 ,6805457,20170430
94930,2241,卖出,11.32,100,1132,102000003296469.00 ,6805457,20170430
94930,2416,卖出,7.79,100,779,103000003372024.00 ,6805457,20170430
94930,2606,卖出,5.98,300,1794,104000003359248.00 ,6805457,20170430
94930,2606,卖出,5.98,500,2990,104000003359250.00 ,6805457,20170430
94930,300335,卖出,12.66,200,2532,104000003359287.00 ,6805457,20170430
94930,300459,卖出,10.33,100,1033,102000003296641.00 ,6805457,20170430
94930,300349,卖出,20.72,100,2072,104000003359424.00 ,6805457,20170430
94930,988,卖出,16.48,100,1648,102000003296729.00 ,6805457,20170430
94930,2202,卖出,16.29,100,1629,102000003296825.00 ,6805457,20170430
94930,2376,卖出,17.5,100,1750,103000003372403.00 ,6805457,20170430
94930,2386,卖出,7.29,200,1458,104000003359594.00 ,6805457,20170430
94930,2244,卖出,5.54,200,1108,101000003260135.00 ,6805457,20170430
94930,600535,卖出,41.1,200,8220,2287700.00 ,6805457,20170430
94930,2064,卖出,4.74,100,474,103000003372584.00 ,6805457,20170430
94930,2064,卖出,4.73,100,473,103000003372586.00 ,6805457,20170430
94930,2064,卖出,4.73,300,1419,103000003372588.00 ,6805457,20170430
94931,2709,卖出,42.66,100,4266,101000003260261.00 ,6805457,20170430
94931,600,卖出,6.36,200,1272,102000003297145.00 ,6805457,20170430
94931,151,卖出,13.63,100,1363,101000003260317.00 ,6805457,20170430
94931,300312,卖出,7.81,100,781,101000003260338.00 ,6805457,20170430
94931,2694,卖出,6.55,300,1965,102000003297253.00 ,6805457,20170430
94931,301,卖出,6.49,100,649,101000003260429.00 ,6805457,20170430
94931,662,卖出,10.52,100,1052,103000003372907.00 ,6805457,20170430
94930,600079,卖出,15.13,100,1513,2287904.00 ,6805457,20170430
94930,600079,卖出,15.13,400,6052,2287905.00 ,6805457,20170430
94931,2556,卖出,5.78,300,1734,101000003260455.00 ,6805457,20170430
94931,2251,卖出,13.16,100,1316,102000003297475.00 ,6805457,20170430
94931,300083,卖出,5.99,600,3594,101000003260550.00 ,6805457,20170430
94930,600863,卖出,2.57,600,1542,2288056.00 ,6805457,20170430
94930,601233,卖出,17.11,100,1711,2288062.00 ,6805457,20170430
94931,600141,卖出,15.99,200,3198,2288143.00 ,6805457,20170430
94931,600125,卖出,9.15,400,3660,2288129.00 ,6805457,20170430
94931,600856,卖出,10.98,400,4392,2288130.00 ,6805457,20170430
94931,300273,卖出,8.35,500,4175,104000003360160.00 ,6805457,20170430
94931,300232,卖出,15.33,100,1533,103000003373122.00 ,6805457,20170430
94931,300050,卖出,6.85,500,3425,104000003360222.00 ,6805457,20170430
94931,2327,卖出,11.86,200,2372,103000003373169.00 ,6805457,20170430
94931,2308,卖出,10.78,400,4312,101000003260715.00 ,6805457,20170430
94931,2434,卖出,8.16,300,2448,103000003373285.00 ,6805457,20170430
94931,601101,卖出,6.8,200,1360,2288200.00 ,6805457,20170430
94931,600297,卖出,6.65,400,2660,2288258.00 ,6805457,20170430
94931,543,卖出,4.81,300,1443,102000003297875.00 ,6805457,20170430
94931,612,卖出,6.11,100,611,104000003360508.00 ,6805457,20170430
94931,600197,卖出,20.58,100,2058,2288205.00 ,6805457,20170430
94931,2223,卖出,22.12,200,4424,101000003260882.00 ,6805457,20170430
94931,600251,卖出,7.4,100,740,2288239.00 ,6805457,20170430
94931,600674,卖出,9.36,700,6552,2288311.00 ,6805457,20170430
94931,600583,卖出,5.97,400,2388,2288345.00 ,6805457,20170430
94931,2048,卖出,14.13,100,1413,104000003360764.00 ,6805457,20170430
94931,981,卖出,9.83,100,983,103000003373672.00 ,6805457,20170430
94931,300367,卖出,14.19,400,5676,101000003261353.00 ,6805457,20170430
94931,2067,卖出,4.46,200,892,104000003360895.00 ,6805457,20170430
94931,680,卖出,3.95,100,395,104000003360932.00 ,6805457,20170430
94931,600580,卖出,8.56,100,856,2288483.00 ,6805457,20170430
94931,600280,卖出,9.29,100,929,2288480.00 ,6805457,20170430
94931,300199,卖出,18.31,100,1831,101000003261474.00 ,6805457,20170430
94931,300133,卖出,11.02,100,1102,104000003361025.00 ,6805457,20170430
94931,600748,卖出,5.54,100,554,2288490.00 ,6805457,20170430
94931,600115,卖出,7.38,1500,11070,2288574.00 ,6805457,20170430
94931,600151,卖出,4.95,100,495,2288575.00 ,6805457,20170430
94931,601333,卖出,4.5,200,900,2288636.00 ,6805457,20170430
94931,2118,卖出,9.02,600,5412,103000003373974.00 ,6805457,20170430
94931,2426,卖出,4.22,300,1266,103000003373996.00 ,6805457,20170430
94931,600006,卖出,4.36,100,436,2288629.00 ,6805457,20170430
94931,600885,卖出,40.65,100,4065,2288638.00 ,6805457,20170430
94931,2512,卖出,9.96,300,2988,103000003374042.00 ,6805457,20170430
94931,2321,卖出,7.17,500,3585,101000003261743.00 ,6805457,20170430
94931,600418,卖出,7.45,400,2980,2288727.00 ,6805457,20170430
94931,600418,卖出,7.45,300,2235,2288728.00 ,6805457,20170430
94931,2030,卖出,16.94,100,1694,104000003361360.00 ,6805457,20170430
94931,2042,卖出,13.47,100,1347,102000003298749.00 ,6805457,20170430
94931,601928,卖出,6.7,100,670,2288752.00 ,6805457,20170430
94931,600313,卖出,2.8,900,2520,2288809.00 ,6805457,20170430
94931,600300,卖出,3.76,500,1880,2289116.00 ,6805457,20170430
94932,598,卖出,4.73,400,1892,101000003262268.00 ,6805457,20170430
94932,300568,卖出,36.14,200,7228,102000003299015.00 ,6805457,20170430
94932,2267,卖出,8.13,100,813,103000002094837.00 ,6805457,20170430
94931,600096,卖出,6.71,100,671,2289113.00 ,6805457,20170430
94932,683,卖出,2.92,1130,3299.6,102000003299254.00 ,6805457,20170430
94932,683,卖出,2.92,70,204.4,102000003299256.00 ,6805457,20170430
94931,601777,卖出,5.76,100,576,2289407.00 ,6805457,20170430
94931,601777,卖出,5.76,100,576,2289408.00 ,6805457,20170430
94931,601777,卖出,5.76,100,576,2289409.00 ,6805457,20170430
94932,2636,卖出,9.27,100,927,104000003361911.00 ,6805457,20170430
94931,600688,卖出,5.79,300,1737,2289335.00 ,6805457,20170430
94931,603111,卖出,10.12,100,1012,2289336.00 ,6805457,20170430
94931,603111,卖出,10.12,100,1012,2289337.00 ,6805457,20170430
94932,2126,卖出,9.62,200,1924,102000003299382.00 ,6805457,20170430
94932,600900,卖出,16.81,200,3362,2289485.00 ,6805457,20170430
94932,603588,卖出,10.97,100,1097,2289487.00 ,6805457,20170430
94932,600330,卖出,9.44,100,944,2289657.00 ,6805457,20170430
94932,601238,卖出,17.9,200,3580,2289661.00 ,6805457,20170430
94932,600323,卖出,15.04,100,1504,2289668.00 ,6805457,20170430
94932,2702,卖出,5.21,300,1563,101000003263127.00 ,6805457,20170430
94932,601058,卖出,2.95,200,590,2289730.00 ,6805457,20170430
94932,300110,卖出,4.72,200,944,103000003375642.00 ,6805457,20170430
94932,300364,卖出,9.31,100,931,103000003375675.00 ,6805457,20170430
94932,300213,卖出,6.83,100,683,103000003375708.00 ,6805457,20170430
94932,600270,卖出,21.81,300,6543,2289785.00 ,6805457,20170430
94932,958,卖出,4.16,400,1664,104000003362642.00 ,6805457,20170430
94932,300383,卖出,14.88,300,4464,101000003263392.00 ,6805457,20170430
94932,2681,卖出,9.12,100,912,102000003300167.00 ,6805457,20170430
94932,600516,卖出,26.22,100,2622,2289986.00 ,6805457,20170430
94932,300157,卖出,7.33,600,4398,101000003263530.00 ,6805457,20170430
94932,425,卖出,4.13,900,3717,104000003362789.00 ,6805457,20170430
94932,300113,卖出,17.96,100,1796,101000003263590.00 ,6805457,20170430
94932,488,卖出,14.17,100,1417,102000003300339.00 ,6805457,20170430
94932,2176,卖出,10.13,100,1013,104000003362904.00 ,6805457,20170430
94932,2176,卖出,10.13,300,3039,104000003362906.00 ,6805457,20170430
94932,600727,卖出,9.22,200,1844,2290136.00 ,6805457,20170430
94932,600727,卖出,9.22,100,922,2290137.00 ,6805457,20170430
94932,59,卖出,7.68,100,768,103000003376055.00 ,6805457,20170430
94932,560,卖出,7.95,200,1590,103000003376090.00 ,6805457,20170430
94932,600578,卖出,3.53,100,353,2290195.00 ,6805457,20170430
94932,2323,卖出,5.62,300,1686,104000003363110.00 ,6805457,20170430
94932,2085,卖出,10.27,100,1027,101000003263864.00 ,6805457,20170430
94932,2375,卖出,6.24,100,624,102000003300620.00 ,6805457,20170430
94932,600691,卖出,3.29,180,592.2,2290333.00 ,6805457,20170430
94932,600691,卖出,3.29,300,987,2290334.00 ,6805457,20170430
94932,600691,卖出,3.29,420,1381.8,2290335.00 ,6805457,20170430
94933,300026,卖出,4.17,700,2919,101000003263974.00 ,6805457,20170430
94933,2390,卖出,8.8,400,3520,104000003363387.00 ,6805457,20170430
94933,300017,卖出,11.2,900,10080,102000003300767.00 ,6805457,20170430
94933,2475,卖出,23.09,100,2309,103000003376482.00 ,6805457,20170430
94933,917,卖出,6.68,100,668,102000003300820.00 ,6805457,20170430
94932,601918,卖出,3.45,100,345,2290451.00 ,6805457,20170430
94933,300010,卖出,13.61,400,5444,103000003376577.00 ,6805457,20170430
94933,50,卖出,16.25,500,8125,101000003264294.00 ,6805457,20170430
94933,601857,卖出,7.97,100,797,2290663.00 ,6805457,20170430
94933,600667,卖出,8.52,400,3408,2290587.00 ,6805457,20170430
94933,600588,卖出,26.15,100,2615,2290664.00 ,6805457,20170430
94933,547,卖出,9.3,100,930,102000003300976.00 ,6805457,20170430
94933,600970,卖出,7.55,200,1510,2290734.00 ,6805457,20170430
94933,600208,卖出,4.14,100,414,2290818.00 ,6805457,20170430
94933,681,卖出,28.64,100,2864,104000003363676.00 ,6805457,20170430
94933,2305,卖出,3.87,100,387,104000003363726.00 ,6805457,20170430
94933,768,卖出,16.27,100,1627,104000003363847.00 ,6805457,20170430
94933,656,卖出,5.01,300,1503,101000003264598.00 ,6805457,20170430
94933,600649,卖出,7.07,200,1414,2290825.00 ,6805457,20170430
94933,600252,卖出,3.71,200,742,2290881.00 ,6805457,20170430
94933,600160,卖出,11.31,400,4524,2290922.00 ,6805457,20170430
94933,600741,卖出,24.95,600,14970,2290904.00 ,6805457,20170430
94933,300027,卖出,8.32,100,832,102000003301384.00 ,6805457,20170430
94933,2496,卖出,3.23,1500,4845,101000003264800.00 ,6805457,20170430
94933,951,卖出,12.75,200,2550,104000003364137.00 ,6805457,20170430
94933,600651,卖出,4.73,100,473,2291064.00 ,6805457,20170430
94933,600018,卖出,6.58,300,1974,2290944.00 ,6805457,20170430
94933,600633,卖出,9.82,100,982,2291076.00 ,6805457,20170430
94933,2217,卖出,10.13,200,2026,103000003377264.00 ,6805457,20170430
94933,2769,卖出,15.64,300,4692,104000003364408.00 ,6805457,20170430
94933,2769,卖出,15.63,100,1563,104000003364410.00 ,6805457,20170430
94933,600216,卖出,14.12,100,1412,2290987.00 ,6805457,20170430
94933,600216,卖出,14.12,200,2824,2290985.00 ,6805457,20170430
94933,600216,卖出,14.12,100,1412,2290986.00 ,6805457,20170430
94933,600820,卖出,6.96,100,696,2291083.00 ,6805457,20170430
94933,600664,卖出,4.79,1500,7185,2291128.00 ,6805457,20170430
94933,2383,卖出,18.26,200,3652,104000003364511.00 ,6805457,20170430
94933,2092,卖出,11.28,400,4512,101000003265090.00 ,6805457,20170430
94933,600919,卖出,7.23,100,723,2291117.00 ,6805457,20170430
94933,2517,卖出,14.73,100,1473,102000003301909.00 ,6805457,20170430
94933,600480,卖出,11.45,200,2290,2291189.00 ,6805457,20170430
94933,600308,卖出,5.56,700,3892,2291182.00 ,6805457,20170430
94933,600884,卖出,21.59,200,4318,2291301.00 ,6805457,20170430
94934,2061,卖出,11.28,300,3384,101000003265816.00 ,6805457,20170430
94934,2068,卖出,8.71,600,5226,101000003265839.00 ,6805457,20170430
94933,600742,卖出,15.67,100,1567,2291582.00 ,6805457,20170430
94933,600060,卖出,14.45,200,2890,2291629.00 ,6805457,20170430
94933,600642,卖出,5.46,164,895.44,2291630.00 ,6805457,20170430
94933,600642,卖出,5.46,436,2380.56,2291631.00 ,6805457,20170430
94934,2277,卖出,5.54,600,3324,102000003302688.00 ,6805457,20170430
94934,2004,卖出,6.1,200,1220,103000003378400.00 ,6805457,20170430
94934,601000,卖出,3.35,200,670,2292228.00 ,6805457,20170430
94934,600481,卖出,3.71,100,371,2292058.00 ,6805457,20170430
94934,600277,卖出,5.13,100,513,2292216.00 ,6805457,20170430
94934,600239,卖出,4.77,300,1431,2292206.00 ,6805457,20170430
94934,601718,卖出,4.42,1000,4420,2292069.00 ,6805457,20170430
94934,601919,卖出,6.05,400,2420,2292471.00 ,6805457,20170430
94934,601933,卖出,9.31,100,931,2292551.00 ,6805457,20170430
94934,2449,卖出,11.65,600,6990,102000003303837.00 ,6805457,20170430
94935,2551,卖出,7.4,200,1480,103000003379965.00 ,6805457,20170430
94935,597,卖出,10.85,200,2170,101000003267872.00 ,6805457,20170430
94935,601933,卖出,9.31,200,1862,2294414.00 ,6805457,20170430
94936,300058,卖出,6.08,100,608,103000003381992.00 ,6805457,20170430
94936,603001,卖出,14.41,100,1441,2295119.00 ,6805457,20170430
94936,601006,卖出,8.34,200,1668,2295235.00 ,6805457,20170430
94936,600580,卖出,8.56,100,856,2296397.00 ,6805457,20170430
94937,600391,卖出,16.19,100,1619,2297014.00 ,6805457,20170430
94937,2087,卖出,5.38,100,538,101000003272253.00 ,6805457,20170430
94938,600804,卖出,16,300,4800,2298834.00 ,6805457,20170430
94940,600239,融券卖出,4.77,100,477,2301334.00 ,6805457,20170430
94941,600826,融券卖出,15.29,100,1529,2303050.00 ,6805457,20170430
94943,300343,融券卖出,10,300,3000,103000003395316.00 ,6805457,20170430
94944,600305,融券卖出,13.43,100,1343,2307604.00 ,6805457,20170430
94945,603778,融券卖出,6.58,100,658,2308851.00 ,6805457,20170430
94946,300251,融券卖出,10.73,300,3219,101000003287375.00 ,6805457,20170430
94946,600926,融券卖出,11.55,200,2310,2309943.00 ,6805457,20170430
94950,600066,融券卖出,21.43,100,2143,2314793.00 ,6805457,20170430
95049,2013,融券卖出,7.32,400,2928,102000003436604.00 ,6805457,20170430
95107,300274,融券卖出,14.76,100,1476,103000003538062.00 ,6805457,20170430
95118,2182,融券卖出,7.23,100,723,104000003538858.00 ,6805457,20170430
95149,300073,融券卖出,30.01,100,3001,103000003600720.00 ,6805457,20170430
95217,2305,融券卖出,3.91,200,782,104000003625814.00 ,6805457,20170430
95228,300144,融券卖出,20.91,100,2091,103000003656815.00 ,6805457,20170430
95229,2136,融券卖出,10.64,100,1064,103000003658651.00 ,6805457,20170430
95301,300422,卖出,15.21,200,3042,104000003687273.00 ,6805457,20170430
95301,300422,卖出,15.21,100,1521,104000003687400.00 ,6805457,20170430
95333,600486,卖出,59.1,100,5910,2553943.00 ,6805457,20170430
95530,600201,卖出,24.36,200,4872,2654558.00 ,6805457,20170430
95552,600409,卖出,10.49,100,1049,2674184.00 ,6805457,20170430
95739,2666,卖出,5.15,100,515,104000004037139.00 ,6805457,20170430
95829,600674,卖出,9.4,1400,13160,2802582.00 ,6805457,20170430
100332,2327,卖出,11.95,400,4780,103000004488290.00 ,6805457,20170430
100401,600516,卖出,26.38,200,5276,3076654.00 ,6805457,20170430
100552,600323,卖出,15.1,200,3020,3163030.00 ,6805457,20170430
100557,836,卖出,4.89,300,1467,101000004471905.00 ,6805457,20170430
100602,836,卖出,4.89,500,2445,101000004478106.00 ,6805457,20170430
100632,836,卖出,4.89,300,1467,101000004512035.00 ,6805457,20170430
100640,600352,卖出,12.66,900,11394,3203111.00 ,6805457,20170430
100651,2556,卖出,5.83,300,1749,101000004532884.00 ,6805457,20170430
100652,2556,卖出,5.83,300,1749,101000004534444.00 ,6805457,20170430
100731,560,卖出,8.03,200,1606,103000004754230.00 ,6805457,20170430
100741,560,卖出,8.03,100,803,103000004767829.00 ,6805457,20170430
100742,560,卖出,8.03,100,803,103000004768390.00 ,6805457,20170430
100758,926,卖出,7.86,200,1572,101000004608788.00 ,6805457,20170430
100758,300043,卖出,5.37,100,537,104000004710701.00 ,6805457,20170430
100758,731,卖出,6.86,200,1372,103000004790206.00 ,6805457,20170430
100758,2221,卖出,11.47,100,1147,102000004657756.00 ,6805457,20170430
100758,338,卖出,8.51,300,2553,102000004657776.00 ,6805457,20170430
100758,2583,卖出,9.85,700,6895,103000004790278.00 ,6805457,20170430
100758,300133,卖出,11.03,100,1103,104000004710835.00 ,6805457,20170430
100758,2241,卖出,11.34,100,1134,102000004657824.00 ,6805457,20170430
100759,2416,卖出,7.79,100,779,103000004790349.00 ,6805457,20170430
100759,2606,卖出,5.94,800,4752,104000004710877.00 ,6805457,20170430
100759,300335,卖出,12.66,200,2532,104000004710891.00 ,6805457,20170430
100759,300459,卖出,10.22,100,1022,102000004657901.00 ,6805457,20170430
100759,2666,卖出,5.13,100,513,104000004710985.00 ,6805457,20170430
100758,600535,卖出,41.47,200,8294,3272430.00 ,6805457,20170430
100759,601919,卖出,6.05,400,2420,3272539.00 ,6805457,20170430
100759,603001,卖出,14.41,100,1441,3272732.00 ,6805457,20170430
100759,600079,卖出,15.13,500,7565,3272814.00 ,6805457,20170430
100759,2202,卖出,16.29,100,1629,102000004658414.00 ,6805457,20170430
100759,2376,卖出,17.57,100,1757,103000004791001.00 ,6805457,20170430
100759,2386,卖出,7.2,200,1440,104000004711350.00 ,6805457,20170430
100759,2244,卖出,5.53,200,1106,101000004609580.00 ,6805457,20170430
100759,2709,卖出,42.12,100,4212,101000004609640.00 ,6805457,20170430
100759,600,卖出,6.36,200,1272,102000004658618.00 ,6805457,20170430
100759,151,卖出,13.62,100,1362,101000004609675.00 ,6805457,20170430
100759,300312,卖出,7.78,100,778,101000004609727.00 ,6805457,20170430
100759,2694,卖出,6.53,300,1959,102000004658657.00 ,6805457,20170430
100759,301,卖出,6.52,100,652,101000004609820.00 ,6805457,20170430
100759,662,卖出,10.47,100,1047,103000004791251.00 ,6805457,20170430
100759,2556,卖出,5.83,300,1749,101000004609853.00 ,6805457,20170430
100759,2672,卖出,15.77,100,1577,104000004711596.00 ,6805457,20170430
100759,2251,卖出,13.09,100,1309,102000004658733.00 ,6805457,20170430
100759,300083,卖出,5.93,200,1186,101000004609909.00 ,6805457,20170430
100759,300083,卖出,5.93,400,2372,101000004609911.00 ,6805457,20170430
100759,300273,卖出,8.34,500,4170,104000004711642.00 ,6805457,20170430
100759,600125,卖出,9.06,400,3624,3273198.00 ,6805457,20170430
100759,600856,卖出,10.91,400,4364,3273199.00 ,6805457,20170430
100759,600863,卖出,2.57,600,1542,3273174.00 ,6805457,20170430
100759,600141,卖出,16.02,200,3204,3273175.00 ,6805457,20170430
100759,300050,卖出,6.88,500,3440,104000004711660.00 ,6805457,20170430
100759,2327,卖出,12.08,200,2416,103000004791398.00 ,6805457,20170430
100759,2308,卖出,10.87,400,4348,101000004609981.00 ,6805457,20170430
100759,600197,卖出,21.12,100,2112,3273204.00 ,6805457,20170430
100759,600297,卖出,6.64,400,2656,3273320.00 ,6805457,20170430
100759,600516,卖出,26.42,100,2642,3273500.00 ,6805457,20170430
100800,2434,卖出,8.13,300,2439,103000004791752.00 ,6805457,20170430
100800,600804,卖出,16.01,300,4803,3273559.00 ,6805457,20170430
100800,543,卖出,4.88,300,1464,102000004659286.00 ,6805457,20170430
100800,612,卖出,6.1,100,610,104000004712133.00 ,6805457,20170430
100800,2223,卖出,22.7,200,4540,101000004610500.00 ,6805457,20170430
100800,600280,卖出,9.34,100,934,3273876.00 ,6805457,20170430
100800,2277,卖出,5.43,200,1086,102000004659492.00 ,6805457,20170430
100800,2048,卖出,14.12,100,1412,104000004712356.00 ,6805457,20170430
100800,2277,卖出,5.43,400,2172,102000004659494.00 ,6805457,20170430
100800,300383,卖出,14.57,300,4371,101000004610752.00 ,6805457,20170430
100800,981,卖出,9.76,100,976,103000004792253.00 ,6805457,20170430
100800,600115,卖出,7.35,1500,11025,3274046.00 ,6805457,20170430
100800,600151,卖出,4.95,100,495,3274047.00 ,6805457,20170430
100759,600674,卖出,9.38,700,6566,3273445.00 ,6805457,20170430
100759,601101,卖出,6.79,200,1358,3273196.00 ,6805457,20170430
100800,300367,卖出,14.16,100,1416,101000004610977.00 ,6805457,20170430
100800,300367,卖出,14.16,100,1416,101000004610979.00 ,6805457,20170430
100800,300367,卖出,14.16,200,2832,101000004610981.00 ,6805457,20170430
100800,2067,卖出,4.45,200,890,104000004712589.00 ,6805457,20170430
100800,600748,卖出,5.53,100,553,3273969.00 ,6805457,20170430
100800,601333,卖出,4.49,200,898,3274100.00 ,6805457,20170430
100800,600006,卖出,4.37,100,437,3274073.00 ,6805457,20170430
100800,601928,卖出,6.69,100,669,3274136.00 ,6805457,20170430
100800,600418,卖出,7.43,700,5201,3274233.00 ,6805457,20170430
100800,988,卖出,16.42,100,1642,102000004660093.00 ,6805457,20170430
100800,680,卖出,3.93,100,393,104000004713014.00 ,6805457,20170430
100800,300017,卖出,11.24,900,10116,102000004660142.00 ,6805457,20170430
100800,300199,卖出,18.61,100,1861,101000004611443.00 ,6805457,20170430
100801,2118,卖出,9.16,600,5496,103000004792900.00 ,6805457,20170430
100801,2426,卖出,4.25,300,1275,103000004792924.00 ,6805457,20170430
100801,2030,卖出,16.89,100,1689,104000004713308.00 ,6805457,20170430
100801,600096,卖出,6.65,100,665,3274637.00 ,6805457,20170430
100801,768,卖出,16.33,100,1633,104000004713402.00 ,6805457,20170430
100801,300568,卖出,35.71,200,7142,102000004660633.00 ,6805457,20170430
100801,2042,卖出,13.49,100,1349,102000004660673.00 ,6805457,20170430
100801,2517,卖出,14.59,100,1459,102000004660679.00 ,6805457,20170430
100801,600066,卖出,21.66,100,2166,3274760.00 ,6805457,20170430
100801,598,卖出,4.74,400,1896,101000004612027.00 ,6805457,20170430
100801,2267,卖出,8.15,100,815,101000004612071.00 ,6805457,20170430
100801,603778,卖出,6.52,100,652,3274772.00 ,6805457,20170430
100801,2182,卖出,7.25,100,725,104000004713695.00 ,6805457,20170430
100801,683,卖出,2.94,1200,3528,102000004660848.00 ,6805457,20170430
100801,600688,卖出,5.79,300,1737,3274874.00 ,6805457,20170430
100801,603111,卖出,10.17,200,2034,3274875.00 ,6805457,20170430
100801,601777,卖出,5.77,300,1731,3275033.00 ,6805457,20170430
100801,600409,卖出,10.44,100,1044,3275008.00 ,6805457,20170430
100801,2702,卖出,5.21,200,1042,101000004612383.00 ,6805457,20170430
100801,2136,卖出,10.64,100,1064,103000004793623.00 ,6805457,20170430
100801,300110,卖出,4.73,200,946,103000004793641.00 ,6805457,20170430
100801,600900,卖出,16.75,200,3350,3275084.00 ,6805457,20170430
100801,603588,卖出,10.98,100,1098,3275105.00 ,6805457,20170430
100801,600330,卖出,9.45,100,945,3275242.00 ,6805457,20170430
100801,300364,卖出,9.33,100,933,103000004793721.00 ,6805457,20170430
100801,300213,卖出,6.84,100,684,103000004793758.00 ,6805457,20170430
100801,300251,卖出,10.73,300,3219,101000004612514.00 ,6805457,20170430
100801,958,卖出,4.15,198,821.7,104000004714009.00 ,6805457,20170430
100801,958,卖出,4.15,202,838.3,104000004714011.00 ,6805457,20170430
100801,601058,卖出,2.94,200,588,3275288.00 ,6805457,20170430
100801,2681,卖出,9.15,100,915,102000004661356.00 ,6805457,20170430
100801,300157,卖出,7.3,600,4380,101000004612684.00 ,6805457,20170430
100801,425,卖出,4.11,900,3699,104000004714126.00 ,6805457,20170430
100801,600270,卖出,21.95,300,6585,3275399.00 ,6805457,20170430
100801,488,卖出,14.15,100,1415,102000004661457.00 ,6805457,20170430
100801,2176,卖出,10.16,400,4064,104000004714236.00 ,6805457,20170430
100801,59,卖出,7.7,100,770,103000004793988.00 ,6805457,20170430
100801,560,卖出,8,200,1600,103000004794020.00 ,6805457,20170430
100802,2323,卖出,5.63,300,1689,104000004714433.00 ,6805457,20170430
100801,600578,卖出,3.53,100,353,3275629.00 ,6805457,20170430
100802,2085,卖出,10.34,100,1034,101000004612938.00 ,6805457,20170430
100802,836,卖出,4.88,1100,5368,101000004612979.00 ,6805457,20170430
100802,2375,卖出,6.22,100,622,102000004661743.00 ,6805457,20170430
100801,600691,卖出,3.28,900,2952,3275779.00 ,6805457,20170430
100801,601238,卖出,17.84,200,3568,3275784.00 ,6805457,20170430
100802,300274,卖出,14.78,100,1478,103000004794314.00 ,6805457,20170430
100801,601918,卖出,3.44,100,344,3275848.00 ,6805457,20170430
100802,917,卖出,6.67,100,667,102000004661896.00 ,6805457,20170430
100802,600588,卖出,25.9,100,2590,3276076.00 ,6805457,20170430
100802,300010,卖出,13.61,400,5444,103000004794603.00 ,6805457,20170430
100802,600160,卖出,11.31,400,4524,3276083.00 ,6805457,20170430
100802,2702,卖出,5.21,100,521,101000004613428.00 ,6805457,20170430
100802,601857,卖出,7.97,100,797,3276353.00 ,6805457,20170430
100802,600208,卖出,4.13,100,413,3276465.00 ,6805457,20170430
100802,2305,卖出,3.88,100,388,104000004715178.00 ,6805457,20170430
100802,300073,卖出,30.08,100,3008,103000004794940.00 ,6805457,20170430
100802,600252,卖出,3.7,200,740,3276652.00 ,6805457,20170430
100802,2488,卖出,15.01,100,1501,104000004715237.00 ,6805457,20170430
100802,300343,卖出,9.99,300,2997,103000004795024.00 ,6805457,20170430
100802,656,卖出,5.01,300,1503,101000004613687.00 ,6805457,20170430
100802,600018,卖出,6.58,300,1974,3276716.00 ,6805457,20170430
100802,600300,卖出,3.75,200,750,3276763.00 ,6805457,20170430
100802,600820,卖出,6.97,100,697,3276927.00 ,6805457,20170430
100802,300027,卖出,8.33,100,833,102000004662529.00 ,6805457,20170430
