[1]SecuCode|[2]TradingDay|[3]PrevClosePrice|[4]OpenPrice|[5]HighPrice|[6]LowPrice|[7]ClosePrice|[8]TurnoverVolume|[9]TurnoverValue|[10]SecuMarket|[11]SecuCategory|[12]ListedDate|[13]TradeState|[14]SpecialTradeType|[15]Split|[16]Dividend|[17]ActualPlaRatio|[18]PlaPrice|[19]BaseShares|[20]ActualPlaVol|[21]TotalShares|[22]TotalFloatShares|[23]SecuName|[24]ChiName
603138.SSE|20180102|44.29|44.79|45.15|43.52|44.68|4394446|194976388.0|SSE|A|20170306|trade|0|1.0|0.0|0.0|0.0|0|0|106600000|26650000|海量数据|北京海量数据技术股份有限公司
603139.SSE|20180102|25.06|25.07|25.3|24.87|25.21|483027|12134231.0|SSE|A|20170421|trade|0|1.0|0.0|0.0|0.0|0|0|99880000|24970000|康惠制药|陕西康惠制药股份有限公司
603157.SSE|20180102|17.79|17.69|17.92|17.22|17.86|5994775|105456389.0|SSE|A|20170925|trade|0|1.0|0.0|0.0|0.0|0|0|332881842|54770000|拉夏贝尔|上海拉夏贝尔服饰股份有限公司
603158.SSE|20180102|18.56|18.58|18.62|18.47|18.49|165500|3064657.0|SSE|A|20150320|trade|0|1.0|0.0|0.0|0.0|0|0|218811000|103342400|腾龙股份|常州腾龙汽车零部件股份有限公司
603159.SSE|20180102|24.92|24.9|25.45|24.51|25.43|910429|23036980.0|SSE|A|20160812|trade|0|1.0|0.0|0.0|0.0|0|0|100000000|25000000|上海亚虹|上海亚虹模具股份有限公司
603160.SSE|20180102|96.94|98.0|98.85|96.61|98.11|1494903|146326027.0|SSE|A|20161017|trade|0|1.0|0.0|0.0|0.0|0|0|454258322|229644000|汇顶科技|深圳市汇顶科技股份有限公司
603165.SSE|20180102|57.35|57.2|57.6|57.11|57.36|1180973|67716597.0|SSE|A|20170117|trade|0|1.0|0.0|0.0|0.0|0|0|126680000|31680000|荣晟环保|浙江荣晟环保纸业股份有限公司
603166.SSE|20180102|8.0|8.03|8.08|7.96|8.05|2672557|21435911.0|SSE|A|20141127|trade|0|1.0|0.0|0.0|0.0|0|0|592018710|592018710|福达股份|桂林福达股份有限公司
603167.SSE|20180102|11.52|11.5|11.58|11.4|11.56|6123701|70536022.0|SSE|A|20120906|trade|0|1.0|0.0|0.0|0.0|0|0|481400000|481400000|渤海轮渡|渤海轮渡集团股份有限公司
603168.SSE|20180102|14.87|14.85|14.96|14.71|14.92|4363852|64909573.0|SSE|A|20140702|trade|0|1.0|0.0|0.0|0.0|0|0|248148076|228725000|莎普爱思|浙江莎普爱思药业股份有限公司
603169.SSE|20180102|8.39|8.39|8.4|8.24|8.32|3215557|26696342.0|SSE|A|20141009|trade|0|1.0|0.0|0.0|0.0|0|0|1051502526|1025415570|兰石重装|兰州兰石重型装备股份有限公司
603177.SSE|20180102|20.8|21.0|21.79|20.81|21.03|6328709|133640025.0|SSE|A|20170207|trade|0|1.0|0.0|0.0|0.0|0|0|202000000|50500000|德创环保|浙江德创环保科技股份有限公司
603178.SSE|20180102|14.94|14.94|15.24|14.75|14.91|888666|13237325.0|SSE|A|20170328|trade|0|1.0|0.0|0.0|0.0|0|0|203348000|50000000|圣龙股份|宁波圣龙汽车动力系统股份有限公司
603179.SSE|20180102|36.46|36.19|37.21|36.0|36.94|906966|33333253.0|SSE|A|20170317|trade|0|1.0|0.0|0.0|0.0|0|0|162270000|39850000|新泉股份|江苏新泉汽车饰件股份有限公司
603180.SSE|20180102|132.07|133.58|136.2|131.3|134.18|524509|69938088.0|SSE|A|20170512|trade|0|1.0|0.0|0.0|0.0|0|0|67000000|17000000|金牌厨柜|厦门金牌厨柜股份有限公司
603181.SSE|20180102|24.0|24.15|24.28|23.75|24.06|2664943|64054603.0|SSE|A|20170824|trade|0|1.0|0.0|0.0|0.0|0|0|200000000|50000000|皇马科技|浙江皇马科技股份有限公司
603183.SSE|20180102|39.25|39.12|39.79|38.89|39.43|1637630|64651398.0|SSE|A|20170905|trade|0|1.0|0.0|0.0|0.0|0|0|88000000|22000000|建研院|苏州市建筑科学研究院集团股份有限公司
603186.SSE|20180102|23.94|24.1|24.17|23.65|23.98|776600|18616908.0|SSE|A|20170103|trade|0|1.0|0.0|0.0|0.0|0|0|129350000|32350000|华正新材|浙江华正新材料股份有限公司
603188.SSE|20180102|16.59|16.58|16.89|16.47|16.77|4969686|83111104.0|SSE|A|20140909|trade|0|1.0|0.0|0.0|0.0|0|0|576000000|576000000|亚邦股份|江苏亚邦染料股份有限公司
603189.SSE|20180102|16.26|16.4|16.6|16.12|16.37|860368|14010719.0|SSE|A|20160914|trade|0|1.0|0.0|0.0|0.0|0|0|220800000|110100000|网达软件|上海网达软件股份有限公司
603196.SSE|20180102|11.67|11.67|11.74|11.66|11.72|1284600|15027839.0|SSE|A|20170531|trade|0|1.0|0.0|0.0|0.0|0|0|240000000|60000000|日播时尚|日播时尚集团股份有限公司
603197.SSE|20180102|56.33|56.78|56.79|55.45|55.65|644600|35910550.0|SSE|A|20170519|trade|0|1.0|0.0|0.0|0.0|0|0|117100755|29280000|保隆科技|上海保隆汽车科技股份有限公司
603198.SSE|20180102|17.59|17.55|17.65|17.49|17.65|1745926|30710683.0|SSE|A|20150528|trade|0|1.0|0.0|0.0|0.0|0|0|800000000|166400000|迎驾贡酒|安徽迎驾贡酒股份有限公司
603199.SSE|20180102|31.44|31.28|32.11|31.23|31.78|1544682|49244408.0|SSE|A|20150326|trade|0|1.0|0.0|0.0|0.0|0|0|110680000|72944300|九华旅游|安徽九华山旅游发展股份有限公司
603200.SSE|20180102|41.1|41.19|41.98|41.05|41.43|873294|36202528.0|SSE|A|20170601|trade|0|1.0|0.0|0.0|0.0|0|0|73720000|18430000|上海洗霸|上海洗霸科技股份有限公司
603203.SSE|20180102|40.58|40.58|40.79|40.3|40.65|358460|14548429.0|SSE|A|20161108|trade|0|1.0|0.0|0.0|0.0|0|0|121787200|40604798|快克股份|常州快克锡焊股份有限公司
603208.SSE|20180102|42.83|42.75|43.47|42.4|43.39|262300|11242204.0|SSE|A|20170210|trade|0|1.0|0.0|0.0|0.0|0|0|80816100|20210000|江山欧派|江山欧派门业股份有限公司
603218.SSE|20180102|22.45|22.41|23.42|22.22|22.82|1771100|40435807.0|SSE|A|20161228|trade|0|1.0|0.0|0.0|0.0|0|0|401000000|99429050|日月股份|日月重工股份有限公司
603222.SSE|20180102|14.77|14.77|14.86|14.68|14.82|1455992|21479526.0|SSE|A|20150217|trade|0|1.0|0.0|0.0|0.0|0|0|320000000|112940000|济民制药|浙江济民制药股份有限公司
603223.SSE|20180102|23.98|23.99|24.4|23.51|24.34|810993|19460440.0|SSE|A|20150630|trade|0|1.0|0.0|0.0|0.0|0|0|120000000|79000000|恒通股份|恒通物流股份有限公司
603225.SSE|20180102|35.8|35.8|37.3|35.58|36.86|6125879|224715654.0|SSE|A|20170418|trade|0|1.0|0.0|0.0|0.0|0|0|602000000|77300000|新凤鸣|新凤鸣集团股份有限公司
603226.SSE|20180102|30.05|30.05|30.14|29.72|29.95|395032|11810087.0|SSE|A|20170615|trade|0|1.0|0.0|0.0|0.0|0|0|89608000|21670000|菲林格尔|上海菲林格尔木业股份有限公司
603227.SSE|20180102|5.73|5.74|5.81|5.69|5.79|3053300|17581892.0|SSE|A|20150515|trade|0|1.0|0.0|0.0|0.0|0|0|658700000|421540000|雪峰科技|新疆雪峰科技(集团)股份有限公司
603228.SSE|20180102|53.77|53.28|54.68|51.83|53.45|1640554|87230209.0|SSE|A|20170106|trade|0|1.0|0.0|0.0|0.0|0|0|408000000|48000000|景旺电子|深圳市景旺电子股份有限公司
603229.SSE|20180102|16.99|17.0|17.08|16.9|17.02|505665|8585898.0|SSE|A|20170509|trade|0|1.0|0.0|0.0|0.0|0|0|160000000|40000000|奥翔药业|浙江奥翔药业股份有限公司
603232.SSE|20180102|48.9|48.9|49.77|48.72|48.9|518000|25388529.0|SSE|A|20170421|trade|0|1.0|0.0|0.0|0.0|0|0|61000000|15250000|格尔软件|上海格尔软件股份有限公司
603233.SSE|20180102|51.66|51.68|52.68|51.22|52.3|727279|37890811.0|SSE|A|20170731|trade|0|1.0|0.0|0.0|0.0|0|0|400010000|40010000|大参林|大参林医药集团股份有限公司
603238.SSE|20180102|23.39|23.4|23.78|23.13|23.46|909900|21336560.0|SSE|A|20170222|trade|0|1.0|0.0|0.0|0.0|0|0|120000000|30000000|诺邦股份|杭州诺邦无纺股份有限公司
603239.SSE|20180102|19.06|19.08|19.5|19.08|19.29|2591279|50128145.0|SSE|A|20161230|trade|0|1.0|0.0|0.0|0.0|0|0|270720000|90720000|浙江仙通|浙江仙通橡塑股份有限公司
603258.SSE|20180102|32.49|32.5|32.69|32.35|32.57|479528|15601872.0|SSE|A|20161026|trade|0|1.0|0.0|0.0|0.0|0|0|240000000|66786000|电魂网络|杭州电魂网络科技股份有限公司
603260.SSE|20180102|56.74|57.31|58.5|56.22|57.75|7850179|450196052.0|SSE|A|20171030|trade|0|1.0|0.0|0.0|0.0|0|0|670000000|70000000|合盛硅业|合盛硅业股份有限公司
603266.SSE|20180102|25.66|25.66|25.9|25.54|25.81|480000|12356897.0|SSE|A|20170110|trade|0|1.0|0.0|0.0|0.0|0|0|100000000|25000000|天龙股份|宁波天龙电子股份有限公司
603268.SSE|20180102|28.63|28.88|28.99|28.4|28.7|1012122|28920836.0|SSE|A|20150319|trade|0|1.0|0.0|0.0|0.0|0|0|89384000|41140000|松发股份|广东松发陶瓷股份有限公司
603269.SSE|20180102|24.94|25.0|25.3|24.4|24.98|1295900|32264110.0|SSE|A|20170517|trade|0|1.0|0.0|0.0|0.0|0|0|91470000|22870000|海鸥股份|江苏海鸥冷却塔股份有限公司
603277.SSE|20180102|18.58|18.54|18.77|18.41|18.61|1722912|32007729.0|SSE|A|20170911|trade|0|1.0|0.0|0.0|0.0|0|0|400800000|66000000|银都股份|银都餐饮设备股份有限公司
603278.SSE|20180102|23.09|23.07|23.3|23.02|23.1|3379765|78291244.0|SSE|A|20171113|trade|0|1.0|0.0|0.0|0.0|0|0|208000000|52000000|大业股份|山东大业股份有限公司
603283.SSE|20180102|14.54|15.99|15.99|15.99|15.99|36646|585970.0|SSE|A|20171225|trade|0|1.0|0.0|0.0|0.0|0|0|160000000|40000000|赛腾股份|苏州赛腾精密电子股份有限公司
603286.SSE|20180102|38.12|38.3|39.36|37.95|38.73|1219700|47135200.0|SSE|A|20170627|trade|0|1.0|0.0|0.0|0.0|0|0|88076000|22019000|日盈电子|江苏日盈电子股份有限公司
603288.SSE|20180102|53.8|53.91|54.48|52.9|53.11|2072801|110601102.0|SSE|A|20140211|trade|0|1.0|0.0|0.0|0.0|0|0|2701206700|2696886700|海天味业|佛山市海天调味食品股份有限公司
603289.SSE|20180102|19.05|19.37|19.8|18.6|19.73|9147815|176545883.0|SSE|A|20171031|trade|0|1.0|0.0|0.0|0.0|0|0|204000000|51000000|泰瑞机器|泰瑞机器股份有限公司
603298.SSE|20180102|15.99|16.16|17.18|16.04|16.49|4367193|72645888.0|SSE|A|20161227|trade|0|1.0|0.0|0.0|0.0|0|0|618854180|170585639|杭叉集团|杭叉集团股份有限公司
603299.SSE|20180102|9.53|9.72|9.81|9.51|9.76|4978554|48179247.0|SSE|A|20151231|trade|0|1.0|0.0|0.0|0.0|0|0|559440000|279300905|井神股份|江苏井神盐化股份有限公司
603300.SSE|20180102|8.13|8.13|8.19|8.1|8.16|4165776|33995642.0|SSE|A|20150529|trade|0|1.0|0.0|0.0|0.0|0|0|405340000|278114000|华铁科技|浙江华铁建筑安全科技股份有限公司
603303.SSE|20180102|14.46|14.4|14.5|14.24|14.38|2669651|38286415.0|SSE|A|20170330|trade|0|1.0|0.0|0.0|0.0|0|0|408000000|102000000|得邦照明|横店集团得邦照明股份有限公司
603305.SSE|20180102|38.05|38.3|38.88|37.71|38.51|1683905|64676617.0|SSE|A|20170710|trade|0|1.0|0.0|0.0|0.0|0|0|400600000|41600000|旭升股份|宁波旭升汽车技术股份有限公司
603306.SSE|20180102|28.66|28.66|28.78|28.52|28.69|367800|10539524.0|SSE|A|20140926|trade|0|1.0|0.0|0.0|0.0|0|0|236169004|212730000|华懋科技|华懋(厦门)新材料科技股份有限公司
603308.SSE|20180102|15.89|16.01|16.39|15.95|16.28|3668409|59622915.0|SSE|A|20140122|trade|0|1.0|0.0|0.0|0.0|0|0|433754341|400010000|应流股份|安徽应流机电股份有限公司
603309.SSE|20180102|18.36|18.44|18.58|18.16|18.37|297830|5458221.0|SSE|A|20150302|trade|0|1.0|0.0|0.0|0.0|0|0|200000000|77000000|维力医疗|广州维力医疗器械股份有限公司
603311.SSE|20180102|15.86|15.93|16.88|15.8|16.44|1983987|32597990.0|SSE|A|20150518|trade|0|1.0|0.0|0.0|0.0|0|0|210000000|93006264|金海环境|浙江金海环境技术股份有限公司
603313.SSE|20180102|26.83|26.96|27.15|26.8|27.09|563315|15178342.0|SSE|A|20161013|trade|0|1.0|0.0|0.0|0.0|0|0|240000000|82347042|梦百合|梦百合家居科技股份有限公司
603315.SSE|20180102|13.83|13.83|14.8|13.73|14.4|1471959|20991387.0|SSE|A|20150424|trade|0|1.0|0.0|0.0|0.0|0|0|219950901|77862500|福鞍股份|辽宁福鞍重工股份有限公司
603316.SSE|20180102|14.36|14.48|14.58|14.34|14.38|1103340|15884805.0|SSE|A|20170619|trade|0|1.0|0.0|0.0|0.0|0|0|203280000|50820000|诚邦股份|浙江诚邦园林股份有限公司
603318.SSE|20180102|14.67|14.7|15.09|14.67|14.94|4100651|60998916.0|SSE|A|20150424|trade|0|1.0|0.0|0.0|0.0|0|0|403302277|106200000|派思股份|大连派思燃气系统股份有限公司
603319.SSE|20180102|29.76|29.84|29.96|29.5|29.79|679670|20229609.0|SSE|A|20161130|trade|0|1.0|0.0|0.0|0.0|0|0|80920000|56680284|湘油泵|湖南机油泵股份有限公司
603320.SSE|20180102|25.32|25.48|26.18|25.37|26.13|2047216|52740367.0|SSE|A|20170502|trade|0|1.0|0.0|0.0|0.0|0|0|100000000|25000000|迪贝电气|浙江迪贝电气股份有限公司
603321.SSE|20180102|12.0|12.0|12.13|11.92|12.03|3111060|37381885.0|SSE|A|20170915|trade|0|1.0|0.0|0.0|0.0|0|0|307000000|77000000|梅轮电梯|浙江梅轮电梯股份有限公司
603322.SSE|20180102|46.36|46.1|47.15|45.88|46.25|1033934|47927940.0|SSE|A|20160728|trade|0|1.0|0.0|0.0|0.0|0|0|80000000|32399240|超讯通信|广东超讯通信技术股份有限公司
603323.SSE|20180102|8.23|8.25|8.33|8.23|8.29|8856472|73397943.0|SSE|A|20161129|trade|0|1.0|0.0|0.0|0.0|0|0|1448084326|606927951|吴江银行|江苏吴江农村商业银行股份有限公司
603326.SSE|20180102|19.5|19.63|19.78|19.42|19.45|720400|14072615.0|SSE|A|20170616|trade|0|1.0|0.0|0.0|0.0|0|0|161234500|40000000|我乐家居|南京我乐家居股份有限公司
603328.SSE|20180102|14.35|14.39|14.66|14.13|14.52|7410492|106787175.0|SSE|A|20140701|trade|0|1.0|0.0|0.0|0.0|0|0|997716145|986522305|依顿电子|广东依顿电子科技股份有限公司
603329.SSE|20180102|15.18|16.7|16.7|16.7|16.7|9224|154041.0|SSE|A|20171229|trade|0|1.0|0.0|0.0|0.0|0|0|132000000|33000000|上海雅仕|上海雅仕投资发展股份有限公司
603330.SSE|20180102|35.69|35.62|35.96|35.35|35.71|713400|25469073.0|SSE|A|20170213|trade|0|1.0|0.0|0.0|0.0|0|0|60000000|15000000|上海天洋|上海天洋热熔粘接材料股份有限公司
603331.SSE|20180102|19.82|19.81|19.86|19.56|19.67|1025160|20167945.0|SSE|A|20170705|trade|0|1.0|0.0|0.0|0.0|0|0|127253300|31813300|百达精工|浙江百达精工股份有限公司
603333.SSE|20180102|6.39|6.4|6.4|6.35|6.37|1561600|9943657.0|SSE|A|20120507|trade|0|1.0|0.0|0.0|0.0|0|0|520005000|520005000|明星电缆|四川明星电缆股份有限公司
603335.SSE|20180102|11.32|11.35|11.41|11.18|11.31|2323212|26206875.0|SSE|A|20170620|trade|0|1.0|0.0|0.0|0.0|0|0|253340000|63340000|迪生力|广东迪生力汽配股份有限公司
603336.SSE|20180102|23.88|23.6|24.18|23.2|23.57|3249224|76506077.0|SSE|A|20161124|trade|0|1.0|0.0|0.0|0.0|0|0|133350000|52831044|宏辉果蔬|宏辉果蔬股份有限公司
603337.SSE|20180102|51.54|51.62|52.38|50.91|52.0|969365|49965697.0|SSE|A|20170119|trade|0|1.0|0.0|0.0|0.0|0|0|206670000|51670000|杰克股份|杰克缝纫机股份有限公司
603338.SSE|20180102|78.64|78.75|82.5|78.75|79.48|1190551|96036882.0|SSE|A|20150325|trade|0|1.0|0.0|0.0|0.0|0|0|176926229|46225000|浙江鼎力|浙江鼎力机械股份有限公司
603339.SSE|20180102|23.72|23.78|23.94|23.5|23.84|1180102|27968616.0|SSE|A|20160519|trade|0|1.0|0.0|0.0|0.0|0|0|210246250|56800000|四方冷链|南通四方冷链装备股份有限公司
603345.SSE|20180102|24.3|24.46|24.46|23.88|24.2|1277240|30774243.0|SSE|A|20170222|trade|0|1.0|0.0|0.0|0.0|0|0|216040000|54010000|安井食品|福建安井食品股份有限公司
603355.SSE|20180102|49.28|49.18|49.53|48.87|49.3|636559|31379702.0|SSE|A|20150513|trade|0|1.0|0.0|0.0|0.0|0|0|401000000|66690000|莱克电气|莱克电气股份有限公司
603357.SSE|20180102|21.87|21.85|22.11|21.6|21.93|3245751|70921158.0|SSE|A|20170801|trade|0|1.0|0.0|0.0|0.0|0|0|324673356|81200000|设计总院|安徽省交通规划设计研究总院股份有限公司
603358.SSE|20180102|36.89|37.0|37.2|36.65|36.91|724365|26763143.0|SSE|A|20170125|trade|0|1.0|0.0|0.0|0.0|0|0|160000000|40000000|华达科技|华达汽车科技股份有限公司
603359.SSE|20180102|34.27|34.57|34.72|34.2|34.45|1296851|44652868.0|SSE|A|20170901|trade|0|1.0|0.0|0.0|0.0|0|0|227600000|56900000|东珠景观|江苏东珠景观股份有限公司
603360.SSE|20180102|21.42|21.52|23.28|21.41|22.75|2796517|62852444.0|SSE|A|20170206|trade|0|1.0|0.0|0.0|0.0|0|0|133340000|33340000|百傲化学|大连百傲化学股份有限公司
603363.SSE|20180102|16.52|16.36|16.98|15.82|16.59|21623021|357564600.0|SSE|A|20170926|trade|0|1.0|0.0|0.0|0.0|0|0|420000000|60000000|傲农生物|福建傲农生物科技集团股份有限公司
603365.SSE|20180102|23.11|23.12|23.99|22.71|23.98|10053963|235911043.0|SSE|A|20171120|trade|0|1.0|0.0|0.0|0.0|0|0|266670000|66670000|水星家纺|上海水星家用纺织品股份有限公司
603366.SSE|20180102|5.94|5.95|6.02|5.91|5.95|6307265|37570175.0|SSE|A|20120521|trade|0|1.0|0.0|0.0|0.0|0|0|800000000|800000000|日出东方|日出东方太阳能股份有限公司
603367.SSE|20180102|19.82|19.7|20.16|19.62|20.01|6565509|130214852.0|SSE|A|20170929|trade|0|1.0|0.0|0.0|0.0|0|0|453353000|100000000|辰欣药业|辰欣药业股份有限公司
603368.SSE|20180102|47.87|47.8|48.56|47.8|48.16|562785|27073254.0|SSE|A|20141204|trade|0|1.0|0.0|0.0|0.0|0|0|185052458|146250000|柳州医药|广西柳州医药股份有限公司
603369.SSE|20180102|15.51|15.68|15.7|15.38|15.55|7836843|121277407.0|SSE|A|20140703|trade|0|1.0|0.0|0.0|0.0|0|0|1254500000|1254500000|今世缘|江苏今世缘酒业股份有限公司
603377.SSE|20180102|39.98|39.99|40.28|39.7|40.07|735558|29457052.0|SSE|A|20160205|trade|0|1.0|0.0|0.0|0.0|0|0|420000000|117756250|东方时尚|东方时尚驾驶学校股份有限公司
603378.SSE|20180102|22.88|22.92|23.3|22.52|23.13|4212440|96780649.0|SSE|A|20170928|trade|0|1.0|0.0|0.0|0.0|0|0|194800000|49000000|亚士创能|亚士创能科技(上海)股份有限公司
603380.SSE|20180102|20.47|20.47|20.58|20.31|20.54|1514956|30994819.0|SSE|A|20170622|trade|0|1.0|0.0|0.0|0.0|0|0|160000000|40000000|易德龙|苏州易德龙科技股份有限公司
603383.SSE|20180102|44.99|44.9|45.09|44.22|45.0|530267|23734181.0|SSE|A|20170522|trade|0|1.0|0.0|0.0|0.0|0|0|85867000|21050000|顶点软件|福建顶点软件股份有限公司
603385.SSE|20180102|21.87|21.81|22.15|21.76|22.06|1718834|37811585.0|SSE|A|20170405|trade|0|1.0|0.0|0.0|0.0|0|0|284151111|71040000|惠达卫浴|惠达卫浴股份有限公司
603386.SSE|20180102|16.47|16.76|16.89|16.3|16.6|3930336|65347170.0|SSE|A|20170912|trade|0|1.0|0.0|0.0|0.0|0|0|201800000|50500000|广东骏亚|广东骏亚电子科技股份有限公司
603387.SSE|20180102|59.98|60.08|61.98|60.05|61.26|1216694|74500178.0|SSE|A|20170717|trade|0|1.0|0.0|0.0|0.0|0|0|132000000|33000000|基蛋生物|基蛋生物科技股份有限公司
603388.SSE|20180102|17.84|18.1|18.5|18.01|18.16|1347184|24481333.0|SSE|A|20170324|trade|0|1.0|0.0|0.0|0.0|0|0|205844000|50000000|元成股份|浙江元成园林集团股份有限公司
603389.SSE|20180102|12.77|12.77|12.9|12.51|12.82|2178500|27804605.0|SSE|A|20161215|trade|0|1.0|0.0|0.0|0.0|0|0|218960000|62960000|亚振家居|亚振家居股份有限公司
603393.SSE|20180102|37.62|37.62|38.75|37.42|38.25|2783901|106546080.0|SSE|A|20160912|trade|0|1.0|0.0|0.0|0.0|0|0|160000000|95644696|新天然气|新疆鑫泰天然气股份有限公司
603396.SSE|20180102|41.17|41.92|42.28|41.26|42.02|1370050|57206300.0|SSE|A|20171018|trade|0|1.0|0.0|0.0|0.0|0|0|75556667|18890000|金辰股份|营口金辰机械股份有限公司
603398.SSE|20180102|15.79|15.64|16.0|15.64|15.88|597960|9494829.0|SSE|A|20151209|trade|0|1.0|0.0|0.0|0.0|0|0|212480000|52800000|邦宝益智|广东邦宝益智玩具股份有限公司
603399.SSE|20180102|15.26|15.32|15.5|15.12|15.31|3114512|47630655.0|SSE|A|20120824|trade|0|1.0|0.0|0.0|0.0|0|0|543250649|499250649|新华龙|锦州新华龙钼业股份有限公司
603416.SSE|20180102|31.32|31.3|31.88|31.12|31.65|599912|18893080.0|SSE|A|20161221|trade|0|1.0|0.0|0.0|0.0|0|0|140560000|35140000|信捷电气|无锡信捷电气股份有限公司
603421.SSE|20180102|25.52|25.6|25.77|25.28|25.58|360951|9189053.0|SSE|A|20161011|trade|0|1.0|0.0|0.0|0.0|0|0|443105500|43400000|鼎信通讯|青岛鼎信通讯股份有限公司
603429.SSE|20180102|41.85|0.0|0.0|0.0|41.85|0|0.0|SSE|A|20170124|suspend|0|1.0|0.0|0.0|0.0|0|0|136000000|34000000|集友股份|安徽集友新材料股份有限公司
603444.SSE|20180102|183.93|183.8|183.8|179.35|182.45|465900|84601823.0|SSE|A|20170104|trade|0|1.0|0.0|0.0|0.0|0|0|71739881|17800000|吉比特|厦门吉比特网络技术股份有限公司
603456.SSE|20180102|15.49|15.49|15.5|15.33|15.39|825271|12715789.0|SSE|A|20141010|trade|0|1.0|0.0|0.0|0.0|0|0|447846206|443146206|九洲药业|浙江九洲药业股份有限公司
603458.SSE|20180102|75.59|75.45|75.9|74.21|75.68|2215672|166253876.0|SSE|A|20170809|trade|0|1.0|0.0|0.0|0.0|0|0|124151467|31037867|勘设股份|贵州省交通规划勘察设计研究院股份有限公司
603466.SSE|20180102|54.22|54.6|55.44|53.88|54.25|2471791|134875800.0|SSE|A|20171020|trade|0|1.0|0.0|0.0|0.0|0|0|144000000|36000000|风语筑|上海风语筑展示股份有限公司
603477.SSE|20180102|18.94|19.7|20.6|19.28|20.23|41602316|832648491.0|SSE|A|20171218|trade|0|1.0|0.0|0.0|0.0|0|0|240000000|60000000|振静股份|四川振静股份有限公司
603488.SSE|20180102|17.54|17.54|17.75|17.4|17.6|1274023|22350971.0|SSE|A|20170516|trade|0|1.0|0.0|0.0|0.0|0|0|208000000|52000000|展鹏科技|展鹏科技股份有限公司
603496.SSE|20180102|34.79|34.95|34.96|34.36|34.82|708187|24571919.0|SSE|A|20170607|trade|0|1.0|0.0|0.0|0.0|0|0|100000000|25000000|恒为科技|恒为科技(上海)股份有限公司
603499.SSE|20180102|24.75|24.66|24.99|24.25|24.82|1951416|47958139.0|SSE|A|20171016|trade|0|1.0|0.0|0.0|0.0|0|0|100000000|25000000|翔港科技|上海翔港包装科技股份有限公司
603500.SSE|20180102|25.85|25.61|26.85|25.61|26.04|2559518|67300191.0|SSE|A|20170904|trade|0|1.0|0.0|0.0|0.0|0|0|126000000|31500000|祥和实业|浙江天台祥和实业股份有限公司
603501.SSE|20180102|41.77|41.5|42.52|40.66|42.48|10205238|425422396.0|SSE|A|20170504|trade|0|1.0|0.0|0.0|0.0|0|0|455813940|41600000|韦尔股份|上海韦尔半导体股份有限公司
603505.SSE|20180102|20.78|20.66|21.2|20.66|20.82|5788559|121253334.0|SSE|A|20170503|trade|0|1.0|0.0|0.0|0.0|0|0|240000000|60000000|金石资源|金石资源集团股份有限公司
603507.SSE|20180102|40.2|40.32|40.57|39.92|40.05|2242462|90022887.0|SSE|A|20171106|trade|0|1.0|0.0|0.0|0.0|0|0|125631400|31407900|振江股份|江苏振江新能源装备股份有限公司
603508.SSE|20180102|38.65|39.0|39.0|38.53|38.88|690217|26768227.0|SSE|A|20151224|trade|0|1.0|0.0|0.0|0.0|0|0|160000000|65200000|思维列控|河南思维自动化设备股份有限公司
603515.SSE|20180102|42.84|43.6|44.3|42.9|44.11|1852067|81409512.0|SSE|A|20160819|trade|0|1.0|0.0|0.0|0.0|0|0|579479104|97962076|欧普照明|欧普照明股份有限公司
603517.SSE|20180102|39.42|39.4|40.49|39.07|40.27|647742|25922688.0|SSE|A|20170317|trade|0|1.0|0.0|0.0|0.0|0|0|410000000|50000000|绝味食品|绝味食品股份有限公司
603518.SSE|20180102|18.68|18.7|19.6|18.7|19.4|1132363|21864449.0|SSE|A|20141203|trade|0|1.0|0.0|0.0|0.0|0|0|152291564|147980000|维格娜丝|维格娜丝时装股份有限公司
603519.SSE|20180102|21.2|20.96|22.48|20.9|22.36|2060221|44961927.0|SSE|A|20150319|trade|0|1.0|0.0|0.0|0.0|0|0|160000000|76879600|立霸股份|江苏立霸实业股份有限公司
603520.SSE|20180102|28.95|0.0|0.0|0.0|28.95|0|0.0|SSE|A|20160309|suspend|0|1.0|0.0|0.0|0.0|0|0|120000000|64650000|司太立|浙江司太立制药股份有限公司
603527.SSE|20180102|29.94|29.45|30.3|29.36|29.93|4151900|123486749.0|SSE|A|20170907|trade|0|1.0|0.0|0.0|0.0|0|0|124400000|31100000|众源新材|安徽众源新材料股份有限公司
603528.SSE|20180102|8.83|8.83|8.93|8.76|8.88|1920900|17002514.0|SSE|A|20160503|trade|0|1.0|0.0|0.0|0.0|0|0|620040000|187590000|多伦科技|多伦科技股份有限公司
603533.SSE|20180102|45.32|44.33|45.8|43.5|45.45|5410047|241256059.0|SSE|A|20170921|trade|0|1.0|0.0|0.0|0.0|0|0|401000000|41000000|掌阅科技|掌阅科技股份有限公司
603535.SSE|20180102|25.9|26.15|26.34|25.8|26.1|1672192|43580374.0|SSE|A|20170808|trade|0|1.0|0.0|0.0|0.0|0|0|150400000|37600000|嘉诚国际|广州市嘉诚国际物流股份有限公司
603536.SSE|20180102|19.65|19.68|19.7|19.34|19.69|633500|12410544.0|SSE|A|20170613|trade|0|1.0|0.0|0.0|0.0|0|0|120000000|30000000|惠发股份|山东惠发食品股份有限公司
